"","City","Longitude","Latitude"
"5449","cologne",9.933333,45.583333
"5450","cologne",-93.7811111,44.7716667
"5451","cologne",-74.6136111,39.5047222
"5452","cologne",-97.1813889,28.7052778
"5453","cologne",-76.6913889,37.5305556
"5454","xinxiang",120.570922,32.736795
"5455","xinxiang",117.458542,23.659979
"5456","xinxiang",126.925647,45.666232
"5457","xinxiang",113.867222,35.308889
"5458","xinxiang",121.292251,31.38239
"5459","xinxiang",116.226389,23.298611
"5460","xinxiang",115.769983,22.968267
"5461","xinxiang",116.397392,22.970241
"5462","xinxiang",110.194565,19.922637
"5463","xinxiang",102.488257,28.470776
"5464","rostov-on-don",39.723284,47.23135
"5465","yongin",127.206389,37.234167
"5466","yongin",126.283333,34.533333
"5467","yongin",126.9537,36.8553
"5468","zaozhuang",113.219745,32.804213
"5469","zaozhuang",110.8,36.75
"5470","zaozhuang",117.554167,34.864722
"5471","zaozhuang",108.298595,34.288456
"5472","wenling",121.36,28.366944
"5473","wenling",114.980587,24.911876
"5474","wenling",119.650833,25.999444
"5475","wenling",109.9825,22.939167
"5476","wenling",112.220072,39.099449
"5477","wenling",119.515556,36.516667
"5478","wenling",110.899697,21.634655
"5479","wenling",110.558733,19.669985
"5480","wenling",121.1666667,24.9666667
"5481","bobo-dioulasso",NA,NA
"5482","hargeysa",42.7063889,0.4505556
"5483","hargeysa",44.0666667,9.5833333
"5484","siliguri",88.423611,26.716111
"5485","siliguri",80.9833333,29.2666667
"5486","cuernavaca",-72.858903,4.110444
"5487","cuernavaca",-72.506111,4.864167
"5488","cuernavaca",-89.55,14.583333
"5489","cuernavaca",-115.304722,32.558056
"5490","cuernavaca",-99.25,18.916667
"5491","cuernavaca",-81.2702778,-4.5597222
"5492","fuyang",115.816667,32.9
"5493","fuyang",119.951944,30.053333
"5494","fuyang",117.833507,29.202479
"5495","fuyang",118.8425,26.658333
"5496","fuyang",107.364897,34.937542
"5497","fuyang",111.258021,24.834413
"5498","fuyang",107.85,28.516667
"5499","fuyang",116.595068,23.578631
"5500","fuyang",107.163712,32.058124
"5501","panjin",130.1927778,42.1561111
"5502","jalandhar",75.579167,31.325556
"5503","jalandhar",78.433333,23.9
"5504","jalandhar",70.246944,33.816667
"5505","chihuahua",-115.238889,32.484444
"5506","chihuahua",-91.975,16.025
"5507","chihuahua",-106.083333,28.633333
"5508","chihuahua",-99.75,25.183333
"5509","chihuahua",-110.316667,27.466667
"5510","chihuahua",-79.9961111,-5.2266667
"5511","chihuahua",-98.4133333,26.2247222
"5512","san salvador",14.240098,-6.267028
"5513","san salvador",-57.504936,-29.294693
"5514","san salvador",-58.505244,-31.624869
"5515","san salvador",-66.732874,-32.292655
"5516","san salvador",-64.3833333,-17.2666667
"5517","san salvador",-65.55,-12.9833333
"5518","san salvador",-66.7333333,-10.3833333
"5519","san salvador",-57.8166667,-19.05
"5520","san salvador",-71.471925,-2.264686
"5521","san salvador",-74.816667,11.033333
"5522","san salvador",-73.383333,10.15
"5523","san salvador",-76.616667,3.8
"5524","san salvador",-73.720833,5.614167
"5525","san salvador",-85.533333,11.166667
"5526","san salvador",-78.2591667,21.4391667
"5527","san salvador",-74.3208333,20.2794444
"5528","san salvador",-82.2833333,22.8166667
"5529","san salvador",-77.0677778,21.3994444
"5530","san salvador",-75.7369444,20.1438889
"5531","san salvador",-79.9,22.5166667
"5532","san salvador",-79.2666667,-3.3166667
"5533","san salvador",-79.7166667,-1.6
"5534","san salvador",-78.3822222,-3.0516667
"5535","san salvador",-6.073689,43.134296
"5536","san salvador",-3.805979,43.392627
"5537","san salvador",-5.087132,41.620603
"5538","san salvador",1.868452,41.452784
"5539","san salvador",-7.816667,42.016667
"5540","san salvador",-116.066667,31.816667
"5541","san salvador",-91.45,18.3
"5542","san salvador",-104.116667,28.683333
"5543","san salvador",-101.666667,27.65
"5544","san salvador",-104.533333,24.2
"5545","san salvador",-98.666667,17.008333
"5546","san salvador",-99.016667,20.283333
"5547","san salvador",-100.171667,26.654167
"5548","san salvador",-98.516667,19.266667
"5549","san salvador",-88.0625,20.3125
"5550","san salvador",-101.066667,22.35
"5551","san salvador",-99.333333,24.65
"5552","san salvador",-96.241667,18.455556
"5553","san salvador",-89.4,19.858333
"5554","san salvador",-100.866667,24.516667
"5555","san salvador",-85.8666667,12.95
"5556","san salvador",-71.7738889,-13.4936111
"5557","san salvador",-79.7666667,-6.6333333
"5558","san salvador",-71.3166667,-2.4166667
"5559","san salvador",125.905278,8.650278
"5560","san salvador",122.835278,11.002778
"5561","san salvador",121.4762,14.2204
"5562","san salvador",119.9264,15.5264
"5563","san salvador",121.7073,16.385
"5564","san salvador",121.1253,13.9691
"5565","san salvador",121.578,16.7345
"5566","san salvador",-57.8,-22.85
"5567","san salvador",-56.483333,-25.9
"5568","san salvador",-89.2030556,13.7086111
"5569","san salvador",-64.65,9.0333333
"5570","san salvador",-67.0622222,10.0516667
"5571","san salvador",-62.8666667,6.9833333
"5572","san salvador",-62.0833333,8.9547222
"5573","san salvador",-70.13,11.955
"5574","san salvador",-63.8988889,10.225
"5575","san salvador",-70.7288889,10.0194444
"5576","ma'anshan",NA,NA
"5577","bien hoa",106.816667,10.95
"5578","shangrao",117.968604,28.453221
"5579","shangrao",114.951666,30.231613
"5580","shangrao",116.904867,24.148404
"5581","goyang",107.737222,-6.935
"5582","goyang",119.8503,-5.5692
"5583","bishkek",74.6002778,42.8730556
"5584","zhaoqing",112.459722,23.051157
"5585","samarinda",117.15,-0.5
"5586","fuzhou jiangxi",NA,NA
"5587","diyarbakir",40.218889,37.915833
"5588","yerevan",44.5136111,40.1811111
"5589","managua",-70.297349,6.288396
"5590","managua",-72.820658,4.091192
"5591","managua",-82.2905556,22.975
"5592","managua",-76.95,21.1
"5593","managua",-69.6166667,18.8
"5594","managua",-89.2,15.2
"5595","managua",-89.1333333,15
"5596","managua",-87.0963889,13.6102778
"5597","managua",-88.4333333,13.95
"5598","managua",-86.2683333,12.1508333
"5599","managua",-81.4758333,7.735
"5600","ikorodu",3.508673,6.615483
"5601","jingzhou hubei",NA,NA
"5602","cartagena",-66.3166667,-17.3833333
"5603","cartagena",-71.605278,-33.554167
"5604","cartagena",-71.75,-34.166667
"5605","cartagena",-72.289701,-2.444944
"5606","cartagena",-73.261615,9.686111
"5607","cartagena",-74.59,3.219444
"5608","cartagena",-77.983333,1.216667
"5609","cartagena",-73.367262,8.540492
"5610","cartagena",-72.301533,5.235334
"5611","cartagena",-75.514444,10.399722
"5612","cartagena",-73.577778,5.824167
"5613","cartagena",-74.133372,10.334819
"5614","cartagena",-85.674892,10.382565
"5615","cartagena",-78.3563889,21.9344444
"5616","cartagena",-80.4333333,22.4333333
"5617","cartagena",-79.2,-3.4
"5618","cartagena",-0.986232,37.605121
"5619","cartagena",-93.416667,17.45
"5620","cartagena",-105.033333,24.833333
"5621","cartagena",-100.133333,25.116667
"5622","cartagena",-95.416667,17.9
"5623","cartagena",-80.0208333,-6.5944444
"5624","cartagena",123.7319,8.5832
"5625","cartagena",122.4004,9.8203
"5626","cartagena",-64.9527778,8.3027778
"5627","cartagena",-70.9111111,9.1705556
"5628","cartagena",-63.1083333,10.4972222
"5629","leshan",19.6988889,40.4111111
"5630","leshan",115.473769,29.592822
"5631","leshan",125.2875,43.566667
"5632","leshan",126.1,49.416667
"5633","leshan",109.312222,24.174722
"5634","leshan",106.662778,27.648333
"5635","leshan",124.65,42.75
"5636","leshan",103.76386,29.562275
"5637","leshan",20.781111,42.327778
"5638","johor bahru",103.7578,1.4655
"5639","oslo",10.75,59.916667
"5640","oslo",-80.3805556,27.5863889
"5641","oslo",-97.1316667,48.1952778
"5642","chenzhou",117.516667,30.766667
"5643","chenzhou",118.603944,24.880525
"5644","chenzhou",113.033333,25.8
"5645","chenzhou",121.189359,31.357826
"5646","chenzhou",115.298084,22.852637
"5647","kermanshah",50.183014,31.027009
"5648","kermanshah",47.065,34.314167
"5649","kermanshah",54.867222,31.3125
"5650","tbilisi",44.7908333,41.725
"5651","perm",93.028056,56.659167
"5652","perm",56.284063,58.009282
"5653","voronezh",82.010278,51.195278
"5654","voronezh",41.45434,56.944484
"5655","voronezh",58.023333,51.399167
"5656","voronezh",39.184301,51.672035
"5657","voronezh",33.459439,51.775716
"5658","dezhou",100.696877,37.056945
"5659","dezhou",117.940556,25.973611
"5660","dezhou",116.2925,37.448611
"5661","dezhou",102.180006,27.408089
"5662","aden",-8.85,6.5333333
"5663","aden",-86.9966667,33.1586111
"5664","aden",-88.4583333,38.2416667
"5665","aden",-83.0472222,38.2794444
"5666","aden",-107.1269444,32.1527778
"5667","aden",-74.6736111,41.8605556
"5668","aden",-77.5375,38.655
"5669","aden",45.0366667,12.7794444
"5670","aden",26.575412,-29.772627
"5671","lille",4.833333,51.233333
"5672","lille",24.9777778,58.8427778
"5673","lille",3.058585,50.632971
"5674","lille",74.311111,32.629167
"5675","lille",-68.1102778,47.28
"5676","yichun jiangxi",NA,NA
"5677","sekondi takoradi",NA,NA
"5678","tshikapa",20.8,-6.416667
"5679","tshikapa",20.8,-6.4166667
"5680","kirkuk",44.3922222,35.4680556
"5681","asmara",38.9333333,15.3333333
"5682","solapur",75.916667,17.683333
"5683","mersin",34.644167,36.732778
"5684","mersin",37.759664,41.11391
"5685","mersin",39.466525,41.088956
"5686","mersin",43.015617,37.990015
"5687","huzhou",120.093297,30.870301
"5688","huzhou",115.363056,27.606944
"5689","huzhou",118.404568,27.51742
"5690","huzhou",113.32047,22.419473
"5691","xuchang",117.797222,33.058333
"5692","xuchang",113.816667,34.016667
"5693","xuchang",105.275279,29.007273
"5694","toulouse",5.586825,46.822239
"5695","toulouse",1.433188,43.599516
"5696","changshu",118.933333,28.983333
"5697","changshu",115.516667,28.083333
"5698","changshu",120.737961,31.644481
"5699","changshu",112.766667,25.85
"5700","changshu",120.7,23.4166667
"5701","antwerp",142.05,-36.3
"5702","antwerp",4.416667,51.216667
"5703","antwerp",-75.6072222,44.1991667
"5704","antwerp",-84.7405556,41.1813889
"5705","antwerp",28.154828,-26.105248
"5706","aracaju",-37.066667,-10.916667
"5707","nyala",24.8833333,12.05
"5708","nyala",39.7166667,-5.0833333
"5709","nyala",-115.7277778,38.2488889
"5710","nyala",33.2,-9.7
"5711","nyala",31.6277778,-21.9447222
"5712","changwon",126.63,35.924722
"5713","changwon",128.681111,35.228056
"5714","denpasar",115.216667,-8.65
"5715","teresina",-42.816667,-5.083333
"5716","teresina",18.317048,52.152855
"5717","marrakech",-8.008281,31.631485
"5718","yueyang",116.35654,25.180794
"5719","yueyang",113.111111,29.140833
"5720","yueyang",105.54479,35.033938
"5721","yueyang",121.215001,31.009826
"5722","yueyang",111.914535,36.289603
"5723","yueyang",105.333372,30.102297
"5724","tampico",-88.766667,15.8
"5725","tampico",-114,28.233333
"5726","tampico",-93.066667,17.383333
"5727","tampico",-100.633333,21.25
"5728","tampico",-98.65,21.666667
"5729","tampico",-97.85,22.3
"5730","tampico",-97.85,22.216667
"5731","tampico",-89.7861111,41.6302778
"5732","tampico",-85.9561111,38.8
"5733","tampico",-106.8263889,48.3047222
"5734","tampico",-84.7930556,40.0486111
"5735","tampico",-83.5619444,36.1963889
"5736","tampico",-120.8661111,46.5352778
"5737","tampico",-72.2727778,9.9133333
"5738","qujing",103.783333,25.483333
"5739","qujing",110.418327,21.63438
"5740","saltillo",-88.3833333,18.3
"5741","saltillo",-74.833333,7.4
"5742","saltillo",-102.733333,21.9375
"5743","saltillo",-115.125556,32.423333
"5744","saltillo",-91.95,16.391667
"5745","saltillo",-101,25.416667
"5746","saltillo",-105.866667,26.633333
"5747","saltillo",-98.266667,20.316667
"5748","saltillo",-97.3,19.283333
"5749","saltillo",-92.3263889,35.0275
"5750","saltillo",-86.2891667,38.665
"5751","saltillo",-88.6816667,34.3763889
"5752","saltillo",-96.6822222,40.7
"5753","saltillo",-81.8477778,40.5208333
"5754","saltillo",-78.0069444,40.2105556
"5755","saltillo",-88.2094444,35.3777778
"5756","saltillo",-95.3261111,33.1844444
"5757","padang",16.9333333,6.8
"5758","padang",90.301,29.201
"5759","padang",96.2413,2.5965
"5760","padang",115.2188,-8.4977
"5761","padang",103.583333,-1.533333
"5762","padang",110.5638,-7.0869
"5763","padang",112.5172,-7.012
"5764","padang",108.916667,-1.65
"5765","padang",115.333333,-2.733333
"5766","padang",116.4786,-8.6242
"5767","padang",122.6357,-1.1821
"5768","padang",120.9476,-3.3554
"5769","padang",100.367659,-0.953154
"5770","padang",99.25,2.033333
"5771","padang",106.8485,-7.3827
"5772","padang",124.0314,0.8732
"5773","padang",105.7201,-6.594
"5774","padang",108.25,-2.866667
"5775","padang",119.983333,-2.4
"5776","padang",123.7655,13.2196
"5777","padang",121.9742,10.7289
"5778","padang",125.616667,11.35
"5779","warangal",79.583333,18
"5780","blantyre-limbe",NA,NA
"5781","ilorin",4.55,8.5
"5782","ilorin",4.007165,10.881889
"5783","ilorin",5.292634,6.808275
"5784","san miguel de tucuman",-65.2226,-26.824144
"5785","cebu city",123.891667,10.311111
"5786","xintai",107.571111,27.578889
"5787","xintai",122.713625,41.107728
"5788","xintai",117.751944,35.900556
"5789","xintai",107.920113,31.171442
"5790","cancun",-86.833333,21.166667
"5791","guiping",119.776667,27.500833
"5792","guiping",110.081389,23.3925
"5793","acapulco de juarez",-99.916667,16.85
"5794","rotterdam",4.5,51.916667
"5795","rotterdam",-73.9713889,42.7869444
"5796","rotterdam",25.601496,-31.615127
"5797","rotterdam",30.269933,-23.402972
"5798","kayseri",35.485278,38.732222
"5799","kayseri",26.92371,41.404756
"5800","kayseri",39.2,37.733333
"5801","kayseri",36.186942,37.570102
"5802","valparaiso",-66.1,-10.9
"5803","valparaiso",-61.45,-14.3166667
"5804","valparaiso",-73.266667,-7.583333
"5805","valparaiso",-60.859444,-2.52
"5806","valparaiso",-37.75,-6.366667
"5807","valparaiso",-59.85,3.316667
"5808","valparaiso",-50.85,-21.216667
"5809","valparaiso",-71.601111,-33.047778
"5810","valparaiso",-75.624218,5.615003
"5811","valparaiso",-71.870293,6.236752
"5812","valparaiso",-75.707053,1.19512
"5813","valparaiso",-75.877778,8.927222
"5814","valparaiso",-75.015833,3.158611
"5815","valparaiso",-77.204566,1.588789
"5816","valparaiso",-72.3,4.833333
"5817","valparaiso",-74.592304,4.716942
"5818","valparaiso",-73.702222,5.603333
"5819","valparaiso",-79.7833333,-2.95
"5820","valparaiso",-6.301791,41.991829
"5821","valparaiso",-86.5333333,14.3
"5822","valparaiso",-72.8333333,19.95
"5823","valparaiso",-103.566667,22.766667
"5824","valparaiso",-85.55,12.0166667
"5825","valparaiso",123.7415,12.4791
"5826","valparaiso",-86.5027778,30.5083333
"5827","valparaiso",-87.0611111,41.4730556
"5828","valparaiso",-96.8313889,41.0813889
"5829","valparaiso",-65.6333333,10.0833333
"5830","odesa",30.738551,46.463934
"5831","songkhla",100.595098,7.198822
"5832","krasnodar",38.9725,45.0488
"5833","krasnodar",40.243757,49.8958
"5834","nonthaburi",100.513417,13.862167
"5835","bordeaux",-73.7,45.533333
"5836","bordeaux",-0.5805,44.840439
"5837","bordeaux",2.526866,48.0987
"5838","bordeaux",13.6,-1.65
"5839","bordeaux",10.1833333,-0.85
"5840","bordeaux",-2.509444,49.489722
"5841","bordeaux",-102.8136111,42.7680556
"5842","bordeaux",-94.8733333,35.1141667
"5843","bordeaux",-82.4208333,33.9263889
"5844","bordeaux",-86.8313889,36.1938889
"5845","bordeaux",-64.7213889,18.3372222
"5846","bordeaux",-123.0788889,46.895
"5847","bordeaux",-104.8441667,41.9361111
"5848","pingxiang jiangxi",NA,NA
"5849","hamah",56.3497222,23.8561111
"5850","hamah",58.7222222,23.3525
"5851","hamah",37.1305556,35.9805556
"5852","hamah",36.75,35.1333333
"5853","volgograd",44.501835,48.71939
"5854","jixi heilongjiang",NA,NA
"5855","chengde",118.169722,40.770278
"5856","dehradun",NA,NA
"5857","zhucheng",117.35,32.594444
"5858","zhucheng",119.784081,30.987633
"5859","zhucheng",115.49664,27.702973
"5860","zhucheng",118.720833,32.441667
"5861","zhucheng",119.3975,35.994722
"5862","morelia",-72.033333,-1.166667
"5863","morelia",-75.983333,6.1
"5864","morelia",-75.725807,1.487474
"5865","morelia",-76.193259,2.065524
"5866","morelia",-75.766667,4.766667
"5867","morelia",-76.060833,3.804167
"5868","morelia",-115.166667,30.816667
"5869","morelia",-93.216667,16.183333
"5870","morelia",-101.116667,19.7
"5871","morelia",-107.461389,24.861667
"5872","morelia",-92.820833,17.65
"5873","morelia",-102.383333,22.483333
"5874","warri",-1.3,6.4666667
"5875","warri",5.75,5.516667
"5876","warri",6.433283,5.457665
"5877","warri",6.25,4.3
"5878","warri",30.0833333,13.2
"5879","dushanbe",68.7738889,38.56
"5880","laiwu",115.433611,25.538611
"5881","laiwu",116.34044,24.899683
"5882","laiwu",117.656944,36.192778
"5883","laiwu",116.839266,24.071375
"5884","misratah",15.0905556,32.3783333
"5885","owerri",7.030407,5.483333
"5886","jiujiang",118.377242,31.369936
"5887","jiujiang",115.887205,29.60794
"5888","jiujiang",109.654444,25.683889
"5889","jiujiang",109.128056,28.173889
"5890","jiujiang",113.008205,22.834925
"5891","jiujiang",103.919361,30.609404
"5892","san pedro sula",-88.0333333,15.5
"5893","agadir",-8.708057,30.95629
"5894","agadir",-9.593161,30.420664
"5895","leiyang",112.859078,26.402382
"5896","mudanjiang",129.6,44.583333
"5897","jos",-46.366667,-21.016667
"5898","jos",77.402222,29.579722
"5899","jos",8.9,9.916667
"5900","jos",25.85,46.35
"5901","jerusalem",16.2987,-11.347826
"5902","jerusalem",15.408492,-11.232802
"5903","jerusalem",4.366667,50.6
"5904","jerusalem",-64.7333333,-15.7166667
"5905","jerusalem",-35.533333,-5.366667
"5906","jerusalem",-60.091667,-12.783333
"5907","jerusalem",-38.916667,-7.783333
"5908","jerusalem",-74.466667,10.45
"5909","jerusalem",14.03653,49.662996
"5910","jerusalem",8.416667,53.516667
"5911","jerusalem",10.416667,50.6
"5912","jerusalem",-80.25,-1.7333333
"5913","jerusalem",-1.4833333,5.1666667
"5914","jerusalem",-74.0166667,18.2666667
"5915","jerusalem",35.23,31.78
"5916","jerusalem",-78.2333333,18.3166667
"5917","jerusalem",-9.75,5.75
"5918","jerusalem",-91.366667,16.166667
"5919","jerusalem",-106.233333,27.066667
"5920","jerusalem",-103.35,25.8
"5921","jerusalem",-102.466667,21.216667
"5922","jerusalem",-93.2,18.116667
"5923","jerusalem",8.9105,6.5397
"5924","jerusalem",175.066667,-39.55
"5925","jerusalem",-73.1166667,-3.45
"5926","jerusalem",121.7031,17.5528
"5927","jerusalem",-87.8583333,33.6116667
"5928","jerusalem",-92.8166667,35.4047222
"5929","jerusalem",-81.8458333,30.9780556
"5930","jerusalem",-76.3894444,39.4627778
"5931","jerusalem",-83.9819444,42.2747222
"5932","jerusalem",-80.5158333,35.815
"5933","jerusalem",-81.0925,39.8516667
"5934","jerusalem",-71.5180556,41.3766667
"5935","jerusalem",-86.7844444,35.2433333
"5936","jerusalem",-111.6569444,39.5638889
"5937","jerusalem",-72.9708333,44.1697222
"5938","jerusalem",-71.6333333,10.7
"5939","nampula",29.666667,-12.85
"5940","nampula",39.0166667,-12.2833333
"5941","nampula",39.2647222,-15.1197222
"5942","nampula",29.6666667,-12.85
"5943","guigang",109.609167,23.096389
"5944","guigang",111.732478,22.357432
"5945","austin",-43.527517,-22.720978
"5946","austin",-98.933333,49.95
"5947","austin",-72.5233333,18.8063889
"5948","austin",-91.9836111,34.9983333
"5949","austin",-121.9972222,37.2425
"5950","austin",-107.9502778,38.7811111
"5951","austin",-87.7647222,41.8875
"5952","austin",-85.8080556,38.7583333
"5953","austin",-86.0191667,36.8252778
"5954","austin",-84.6941667,41.7372222
"5955","austin",-92.9744444,43.6666667
"5956","austin",-90.4491667,34.6405556
"5957","austin",-94.2997222,38.5027778
"5958","austin",-112.2444444,46.6391667
"5959","austin",-117.0686111,39.4933333
"5960","austin",-76.4711111,42.8108333
"5961","austin",-80.9772222,36.3236111
"5962","austin",-83.2225,39.4366667
"5963","austin",-118.4955556,44.6027778
"5964","austin",-78.0916667,41.6311111
"5965","austin",-71.6555556,41.5905556
"5966","austin",-88.2391667,35.2016667
"5967","austin",-97.7427778,30.2669444
"5968","austin",-112.1208333,38.6722222
"5969","austin",-122.5386111,47.9916667
"5970","sylhet",91.8666667,24.5333333
"5971","ciudad guayana",-62.6527778,8.3533333
"5972","cucuta",-68.3166667,-16.45
"5973","cucuta",-73,0.260901
"5974","cucuta",-72.507821,7.893907
"5975","cucuta",40.2411111,-11.8361111
"5976","cucuta",23.266667,45.983333
"5977","cucuta",-64.2833333,10.15
"5978","cucuta",-69.1394444,10.3661111
"5979","jacksonville",-83.0977778,21.4994444
"5980","jacksonville",-85.7613889,33.8136111
"5981","jacksonville",-92.11,34.8661111
"5982","jacksonville",-81.6558333,30.3319444
"5983","jacksonville",-82.9791667,31.8125
"5984","jacksonville",-90.2288889,39.7338889
"5985","jacksonville",-85.0488889,38.8288889
"5986","jacksonville",-92.2088889,43.1194444
"5987","jacksonville",-84.3658333,38.2727778
"5988","jacksonville",-67.3958333,44.7605556
"5989","jacksonville",-76.5597222,39.5180556
"5990","jacksonville",-92.4195,39.5793
"5991","jacksonville",-74.7638889,40.0502778
"5992","jacksonville",-76.6152778,42.5083333
"5993","jacksonville",-77.4305556,34.7538889
"5994","jacksonville",-82.0819444,39.475
"5995","jacksonville",-122.9658333,42.3136111
"5996","jacksonville",-75.8288889,40.6708333
"5997","jacksonville",-81.8430556,33.5027778
"5998","jacksonville",-89.3194444,36.3
"5999","jacksonville",-95.2702778,31.9636111
"6000","jacksonville",-72.8222222,42.7969444
"6001","jacksonville",-80.4922222,38.8908333
"6002","jacksonville",-90.5575,43.9519444
"6003","rajshahi",88.6,24.3666667
"6004","fort worth",-97.3205556,32.7252778
"6005","zamboanga city",122.071715,6.910255
"6006","arequipa",-66.2833333,-12.3666667
"6007","arequipa",-67.95,-15.6
"6008","arequipa",-71.535,-16.3988889
"6009","arequipa",-70.3327778,-17.3236111
"6010","lubango",13.5,-14.916667
"6011","lubango",25.5825,-10.580278
"6012","lubango",26.733333,-3.066667
"6013","lubango",29.7,0.066667
"6014","lubango",25.6166667,-17.6666667
"6015","lubango",25.5825,-10.5802778
"6016","lubango",26.7333333,-3.0666667
"6017","lubango",29.7,0.0666667
"6018","najaf",68.350544,31.927985
"6019","najaf",44.3147222,31.9961111
"6020","najaf",47.396,39.0815
"6021","najaf",56.896144,37.571883
"6022","bangui",15.722557,-7.203439
"6023","bangui",17.45,4.3
"6024","bangui",21.65,5.6333333
"6025","bangui",18.5833333,4.3666667
"6026","bangui",17.3122222,2.5016667
"6027","bangui",15.1166667,3.0166667
"6028","bangui",105.633333,25.691667
"6029","bangui",-12.75,12.1
"6030","bangui",9.5666667,1.25
"6031","bangui",6.1988889,13.6736111
"6032","bangui",120.7671,18.5376
"6033","yangjiang",121.340833,28.428056
"6034","yangjiang",114.534046,27.856585
"6035","yangjiang",118.804906,31.33237
"6036","yangjiang",102.034729,35.917831
"6037","yangjiang",111.966667,21.85
"6038","yangjiang",110.343125,19.100891
"6039","hengshui",114.316667,25.7
"6040","hengshui",112.275833,34.855556
"6041","hengshui",115.701111,37.732222
"6042","hengshui",111.445278,35.471111
"6043","hengshui",107.524194,34.468813
"6044","hengshui",112.782493,22.318401
"6045","zhangzhou",117.441143,29.526527
"6046","zhangzhou",117.655556,24.513333
"6047","veracruz",-65.5166667,-19.9833333
"6048","veracruz",-71.728249,6.387603
"6049","veracruz",-75.752879,8.618197
"6050","veracruz",-72.117183,0.733884
"6051","veracruz",-75.632174,2.318889
"6052","veracruz",-73.218118,4.234058
"6053","veracruz",-77.480651,1.21509
"6054","veracruz",-73.4525,7.400833
"6055","veracruz",-75.017703,4.667414
"6056","veracruz",-72.61065,4.837953
"6057","veracruz",-73.965833,4.770278
"6058","veracruz",-75.366667,10.616667
"6059","veracruz",-84.245193,10.515041
"6060","veracruz",-84.819583,10.235931
"6061","veracruz",-78.0288889,21.0875
"6062","veracruz",-78.4286111,21.8944444
"6063","veracruz",-79.5666667,-3.9666667
"6064","veracruz",-77.9166667,-1.5
"6065","veracruz",-88.55,15.616667
"6066","veracruz",-86.95,13.4166667
"6067","veracruz",-87.8,14.4
"6068","veracruz",-88.7833333,14.9166667
"6069","veracruz",-88.1166667,15.6833333
"6070","veracruz",-92.5,15.3
"6071","veracruz",-107.4,31.483333
"6072","veracruz",-103.921111,24.0175
"6073","veracruz",-99.138889,20.259722
"6074","veracruz",-89.066667,18.708333
"6075","veracruz",-112.358056,31.447222
"6076","veracruz",-98.733333,23.433333
"6077","veracruz",-96.133333,19.2
"6078","veracruz",-85.1333333,12.7
"6079","veracruz",-86.2166667,11.55
"6080","veracruz",-86.9833333,12.6
"6081","veracruz",-85.9166667,11.7333333
"6082","veracruz",-86.1666667,12.0833333
"6083","veracruz",-85.9,11.3833333
"6084","veracruz",-79.6333333,8.8833333
"6085","veracruz",-79.2972222,-7.8755556
"6086","veracruz",-75.575,-5.1277778
"6087","veracruz",-88.9,13.75
"6088","veracruz",-89.4333333,13.8041667
"6089","veracruz",-89.1,13.5
"6090","veracruz",-88.15,13.7166667
"6091","veracruz",-89.1,13.7333333
"6092","veracruz",-72.2525,7.6591667
"6093","khulna",89.55,22.8
"6094","khulna",90.2166667,22.5833333
"6095","khulna",88.878333,22.364167
"6096","tianmen",128.65,45.883333
"6097","tianmen",113.1,30.65
"6098","tianmen",110.708333,26.121944
"6099","tianmen",113.665556,37.045833
"6100","xinyu",114.933354,27.804294
"6101","xinyu",121.697512,32.03675
"6102","xinyu",111.245833,34.239722
"6103","xinyu",121.29656,31.016722
"6104","xinyu",112.70091,22.272359
"6105","linfen",111.518889,36.088889
"6106","southampton",-67.15,46.116667
"6107","southampton",-81.366667,44.5
"6108","southampton",-1.4,50.9
"6109","southampton",-76.3266667,39.5516667
"6110","southampton",-72.7305556,42.2291667
"6111","southampton",-72.39,40.8841667
"6112","southampton",-75.0441667,40.1741667
"6113","southampton",-111.7972222,40.6075
"6114","southampton",-79.8916667,37.2652778
"6115","reynosa",-103.016667,25.716667
"6116","reynosa",-98.283333,26.083333
"6117","pathum thani",100.530488,14.013461
"6118","nice",20.5680556,40.815
"6119","nice",7.25952,43.713644
"6120","nice",-122.8472222,39.1233333
"6121","antipolo",125.816667,8.15
"6122","antipolo",122.133333,11.766667
"6123","antipolo",124.2996,9.6425
"6124","antipolo",123.5231,13.3927
"6125","antipolo",124.205,13.5475
"6126","antipolo",123.95,11.166667
"6127","antipolo",125.532222,11.383889
"6128","antipolo",121.086741,16.684072
"6129","antipolo",121.3818,14.1104
"6130","antipolo",124.628611,11.299722
"6131","antipolo",121.9017,13.2756
"6132","antipolo",123.85,12.2
"6133","antipolo",121.19,15.6181
"6134","antipolo",126.278611,8.777222
"6135","antipolo",120.087929,14.956785
"6136","antipolo",121.1795,13.9164
"6137","antipolo",122.466667,13.616667
"6138","antipolo",122.9646,10.3565
"6139","antipolo",121.1757,14.5886
"6140","antipolo",126.013611,9.814444
"6141","bengbu",117.360833,32.940833
"6142","villahermosa",-75.116068,5.030673
"6143","villahermosa",-76.671944,3.6225
"6144","villahermosa",-1.246919,41.109422
"6145","villahermosa",-2.870656,38.750231
"6146","villahermosa",-0.419903,40.202684
"6147","villahermosa",-114.969722,32.638611
"6148","villahermosa",-92.333333,15.283333
"6149","villahermosa",-99.1,19.483333
"6150","villahermosa",-99.131944,20.733333
"6151","villahermosa",-92.916667,17.983333
"6152","villahermosa",123.7133,13.0458
"6153","villahermosa",122.033333,10.783333
"6154","villahermosa",124.5115,10.6755
